class	position	mc
pos1	149	0.05621817546497801
pos1	526	0.03530930313466475
pos1	253	0.036763632700987654
pos1	295	0.12790689458454083
pos1	298	0.14082307706426933
pos1	85	0.06317431681324547
pos1	268	0.11129267811023863
pos1	732	0.06472239118859463
pos1	109	0.09101627647893429
pos1	579	0.06872915545401541
pos1	175	0.049030892098999544
pos1	82	0.040163313618852274
pos1	486	0.057921121794920656
pos1	545	0.049977168592755
pos1	94	0.13923200848620396
pos1	194	0.13624187748077038
pos1	76	0.2207171304951635
pos1	1627	0.04399449308525322
pos1	154	0.028872369046783825
pos1	31	0.03264419443935874
pos1	224	0.038768327738311285
pos1	26	0.031070596978821242
pos1	112	0.05652392257734242
pos1	78	0.07627163584865095
pos1	285	0.04399430685982974
pos1	336	0.029474315222995397
pos1	69	0.04909417817875463
pos1	160	0.061420921995218584
pos1	214	0.030505714150578057
pos1	54	0.0330384854688033
pos1	29	0.03166386785724981
pos1	256	0.05577577525811143
pos1	187	0.08460985686124163
pos1	296	0.050792102590286915
pos1	433	0.15512334697690314
pos1	541	0.03441417237215643
pos1	424	0.04041986404191011
pos1	89	0.05041028441125734
pos1	169	0.03426673381447353
pos1	1173	0.041235276565351454
pos1	68	0.09212514477057465
pos1	29	0.06835207082150237
pos1	239	0.045607884337981165
pos1	150	0.15831676059271013
pos1	144	0.13266236282519286
pos1	81	0.044411814050792586
pos1	40	0.0784337152229309
pos1	459	0.10691972236084497
pos1	328	0.045308344098734375
pos1	25	0.06405825415902813
pos1	264	0.04272176032564142
pos1	184	0.07611601844957021
pos1	986	0.11523595814951698
pos1	270	0.06592694403887504
pos1	327	0.15304175501787212
pos1	262	0.038437341969236635
pos1	343	0.07609076228012084
pos1	558	0.038498806995971836
pos1	30	0.06595885793930151
pos1	290	0.028907564128217156
pos1	137	0.05150978464839248
pos1	115	0.05837526844821777
pos1	389	0.08073488922617233
pos1	119	0.03656766843981292
pos1	145	0.038684626661267964
pos1	336	0.04105208784312176
pos1	192	0.04023101394183098
pos1	204	0.046392844344046606
pos1	136	0.07250433472554091
pos1	20	0.037834156777963826
pos1	211	0.06960348232101703
pos1	39	0.09039818191157045
pos1	49	0.08671676306096952
pos1	22	0.16537595708849503
pos1	135	0.04985765124265432
pos1	255	0.031282163098023466
pos1	471	0.03080864388899864
pos1	73	0.03820599170954222
pos1	384	0.0433543632797341
pos1	406	0.04075200447699969
pos1	97	0.04002376910923861
pos1	444	0.05870802639668452
pos1	81	0.07581779953868463
pos1	119	0.05496604039463563
pos1	181	0.2631664514962259
pos1	46	0.037227607327459465
pos1	501	0.06856849455531278
pos1	390	0.03142858125798521
pos1	405	0.08127760224566961
pos1	271	0.21543815250538548
pos1	363	0.053586001915980265
pos1	54	0.11811464344326401
pos1	236	0.05242319456559627
pos1	96	0.1098040540533507
pos1	1259	0.07659436921047545
pos1	76	0.07295012752777078
pos1	132	0.04424506964863237
pos1	290	0.03143931835719332
pos1	143	0.1028814981137725
pos1	30	0.03425038444870144
pos1	216	0.040189513146443014
pos1	245	0.0760269305652173
pos1	118	0.1406979430737649
pos1	474	0.06316429191654321
pos1	80	0.18727235678943763
pos1	197	0.0391193347053489
pos1	243	0.06841954883620661
pos1	344	0.1728802483149339
pos1	77	0.0900121078647076
pos1	394	0.04753027181491142
pos1	81	0.09408534150282007
pos1	198	0.035301850179601364
pos1	83	0.07442952314173108
pos1	140	0.05827325295920197
pos1	44	0.08448076817826222
pos1	68	0.03308724001242399
pos1	87	0.025075388043519706
pos1	38	0.03354618750647994
pos1	263	0.03585944604490974
pos1	696	0.04567177727790058
pos1	84	0.09651258053645743
pos1	828	0.04671043360752224
pos1	91	0.061500584565770705
pos1	31	0.043846048811567485
pos1	38	0.08050126196172534
pos1	73	0.118701642622639
pos1	165	0.04045750289598279
pos1	134	0.02730553311205336
pos1	198	0.2359187123065136
pos1	117	0.04400020723311881
pos1	120	0.05262484565684524
pos1	53	0.059397907926662
pos1	152	0.061195311118407585
pos1	234	0.05853805119070015
pos1	117	0.07602100126597595
pos1	316	0.04702070112823734
pos1	703	0.19121903595286305
pos1	81	0.08311330299618103
pos1	171	0.04598312633626283
pos1	70	0.07594120207142468
pos1	54	0.07402355788634836
pos1	270	0.07096291328490002
pos1	272	0.07087372710557392
pos1	70	0.03501926219750025
pos1	233	0.057813943012117675
pos1	72	0.26904552072427595
pos1	36	0.05486051221871879
pos1	141	0.06768068308700657
pos1	1599	0.07294101140215065
pos1	105	0.040274753513793414
pos1	117	0.14848248362703706
pos1	55	0.253748214843533
pos1	588	0.04051446790023005
pos1	100	0.032109852666374256
pos1	24	0.04345177695005021
pos1	299	0.02975631928888379
pos1	76	0.3319460530299661
pos1	309	0.12642854718092464
pos1	298	0.10749658506176979
pos1	636	0.03355083719408904
pos1	116	0.0860408897205354
pos1	41	0.1903976453642291
pos1	213	0.04002228654012646
pos1	204	0.11992178284199499
pos1	742	0.07494918115537118
pos1	100	0.06318965656662634
pos1	130	0.14047807669322668
pos1	568	0.039850246866951496
pos1	52	0.09477275022160497
pos1	61	0.09062648958064867
pos1	24	0.09849758755357
pos1	113	0.03066950649276407
pos1	68	0.053085987157594515
pos1	451	0.03943787250100462
pos1	536	0.03781032387106355
pos1	73	0.14479397734029112
pos1	541	0.03965590857332449
pos1	64	0.11758488131302273
pos1	36	0.03435496649303491
pos1	474	0.047230466175233465
pos1	77	0.06777656639946658
pos1	105	0.037960296794531063
pos1	227	0.05326912238201145
pos1	23	0.0703012632256702
pos1	126	0.12917246512914432
pos1	154	0.03384242845723582
pos1	686	0.12078958001889147
pos1	262	0.07727273668028094
pos1	939	0.03234787986517176
pos1	219	0.03838459637029766
pos1	90	0.04318205000147357
pos1	405	0.11136067722066634
pos1	80	0.04532091024333421
pos1	215	0.06651296348950213
pos1	205	0.050979318887938684
pos1	64	0.04586168456097334
pos1	707	0.09802154562186827
pos1	101	0.0814022434834109
pos1	78	0.03355219185937044
pos1	53	0.09720878146914262
pos1	48	0.14662192309484018
pos1	75	0.10389695247345539
pos1	290	0.28147493958260944
pos1	24	0.03449624922685444
pos1	187	0.06269400008557689
pos1	188	0.09538610276301203
pos1	79	0.0806964652788836
pos1	182	0.07420293165088342
pos1	59	0.15400579640475073
pos1	423	0.03646844604248988
pos1	180	0.05666357841622265
pos1	167	0.0672299344553608
pos1	111	0.03905486542385208
pos1	71	0.08371095257493676
pos1	81	0.1733123804535095
pos1	237	0.09059194838012839
pos1	164	0.05334577644432637
pos1	199	0.04117590491907151
pos1	272	0.0757880697566633
pos1	930	0.0837395817590602
pos1	355	0.06194588687808978
pos1	92	0.03542284591774089
pos1	584	0.05902268825221191
pos1	465	0.0924806704056849
pos1	1483	0.05406256837693441
pos1	252	0.04575251502939994
pos1	95	0.04833030446585226
pos1	486	0.050741628955113464
pos1	206	0.08659502674208963
pos1	140	0.08059297806366449
pos1	42	0.028092932054290615
pos1	41	0.16261950075378975
pos1	101	0.04334924826482975
pos1	194	0.06218958573817476
pos1	210	0.046361360955815493
pos1	273	0.038680028448412875
pos1	571	0.0703416916937183
pos1	534	0.03345145307856379
pos1	810	0.058678021396492225
pos1	399	0.05416753211462585
pos1	367	0.03087356537157887
pos1	232	0.09600425883515225
pos1	24	0.04240518115200828
pos1	393	0.08421969971032228
pos1	670	0.024575052453845597
pos1	180	0.03481008137677688
pos1	221	0.15112026275325224
pos1	248	0.03753585524371827
pos1	801	0.09373658035480074
pos1	716	0.03136125089026782
pos1	55	0.05027073863881703
pos1	65	0.0678426547088193
pos1	339	0.04387817515271302
pos1	72	0.09449374384149568
pos1	48	0.1290264933662084
pos1	152	0.09060993500160468
pos1	133	0.08554160469691079
pos1	568	0.0379867234894505
pos1	20	0.029283490138612058
pos1	32	0.029548197681975984
pos1	230	0.12027920447609763
pos1	37	0.022192773131752646
pos1	94	0.13124691906748964
pos1	78	0.050449037685032616
pos1	169	0.03783876484383291
pos1	23	0.037254851257166245
pos1	117	0.04803071864876224
pos1	433	0.04064933958551658
pos1	48	0.07980118731932877
pos1	444	0.1356256706031384
pos1	58	0.33067447873990446
pos1	267	0.1597424989811879
pos1	56	0.03200040917169349
pos1	180	0.039339513116841675
pos1	86	0.048421789947185906
pos1	235	0.054315776003744154
pos1	203	0.039501372123974525
pos1	211	0.028179550376208232
pos1	297	0.03788921182153366
pos1	925	0.048806777335249074
pos1	83	0.03775869241397081
pos1	750	0.040819334044518166
pos1	80	0.04131174480729179
pos1	530	0.1160709026840359
pos1	135	0.08670195961513627
pos1	297	0.051139284031507005
pos1	20	0.14905926845597958
pos1	703	0.04616149473974638
pos1	160	0.057145504821559716
pos1	68	0.11473146471219703
pos1	145	0.050456568704844794
pos1	201	0.03743609318055985
pos1	292	0.02864008000024676
pos1	255	0.030508421008141818
pos1	358	0.04439843252428439
pos1	37	0.022326535093923874
pos1	642	0.035526282393765735
pos1	32	0.06506211643868155
pos1	1235	0.04080932758794661
pos1	384	0.03398516413955692
pos1	143	0.10515418526410447
pos1	73	0.16060854124178925
pos1	272	0.03236039099665095
pos1	348	0.049064722697411696
pos1	278	0.03921818140306763
pos1	77	0.04626556149733851
pos1	564	0.05879007814449192
pos1	139	0.13214636350976885
pos1	24	0.041936651072191376
pos1	101	0.08045077302471353
pos1	538	0.04863798798408423
pos1	215	0.06796051612542757
pos1	110	0.052705941230359356
pos1	66	0.1266099155652435
pos1	261	0.04382253718589582
pos1	48	0.12331688340200735
pos1	523	0.049639569592491245
pos1	539	0.044664319458091545
pos1	147	0.029937665839509926
pos1	370	0.049760009077543604
pos1	86	0.042500165691204767
pos1	309	0.04742012111168461
pos1	115	0.05501218619865736
pos1	71	0.05795029237033398
pos1	384	0.04184160121199564
pos1	339	0.03494743340769268
pos1	110	0.028407237246023887
pos1	226	0.03382413084972208
pos1	41	0.04653543408745522
pos1	163	0.041920016980568596
pos1	79	0.050249406580702316
pos1	124	0.07911189477192614
pos1	866	0.07410621828748433
pos1	480	0.0953687433073974
pos1	588	0.022141262929342792
pos1	28	0.052384634219278525
pos1	549	0.0920776349863582
pos1	285	0.07287534267699454
pos1	105	0.07388083034896696
pos1	298	0.09213808059564994
pos1	86	0.17015161750757116
pos1	27	0.07748803391095792
pos1	167	0.0713549638698944
pos1	360	0.08804166709607723
pos1	93	0.04062884717111071
pos1	968	0.02963832704243513
pos1	82	0.06776805431567752
pos1	88	0.0991206578813479
pos1	1017	0.07090379218032448
pos1	222	0.11965984086024979
pos1	67	0.12239503413915682
pos1	213	0.036428096949979
pos1	87	0.07709293876025032
pos1	583	0.057772340645488106
pos1	58	0.05781639925557469
pos1	44	0.11444730859400189
pos1	36	0.0374569688212436
pos1	68	0.18255068252903484
pos1	190	0.03125840951869867
pos1	193	0.0489813977748374
pos1	29	0.26563136342327803
pos1	31	0.04222523720797531
pos1	49	0.14802630258978777
pos1	58	0.06986702819895944
pos1	683	0.045926972798019335
pos1	221	0.15227502460996908
pos1	400	0.0658252385626794
pos1	35	0.06774543039231995
pos1	67	0.040986299359074566
pos1	196	0.03734761933585668
pos1	438	0.07344996765894944
pos1	855	0.0761543554349333
pos1	55	0.08156522717792632
pos1	85	0.10059657520577048
pos1	185	0.04015807872469269
pos1	507	0.11932723316482056
pos1	39	0.05957444046542613
pos1	412	0.07769975973799115
pos1	207	0.028503475859537896
pos1	38	0.17477647746051372
pos1	200	0.15275243748414413
pos1	276	0.03809301130635851
pos1	546	0.059602288436963975
pos1	676	0.04157616720706852
pos1	244	0.08810376016903841
pos1	152	0.03633661717771409
pos1	177	0.04673287174270901
pos1	451	0.05744325702972231
pos1	381	0.10569797833814469
pos1	292	0.031644964049890416
pos1	920	0.05697019116731402
pos1	303	0.11694977987054256
pos1	42	0.1145220003355966
pos1	285	0.04995131854947299
pos1	236	0.07775298204523473
pos1	609	0.031277002577678216
pos1	84	0.3806930459336155
pos1	165	0.10578942911205501
pos1	475	0.07847420304266518
pos1	338	0.088338737620321
pos1	229	0.053613450118879837
pos1	181	0.049520387647720744
pos1	51	0.058413136717648036
pos1	72	0.1611104679115089
pos1	124	0.18863788102655624
pos1	307	0.03423610609466174
pos1	280	0.054505256630811315
pos1	300	0.03798856790415855
pos1	70	0.22047997852786252
pos1	81	0.12045889234730044
pos1	318	0.026937927668691766
pos1	67	0.05808352273144402
pos1	71	0.049789282514536355
pos1	561	0.07062819714483475
pos1	149	0.045863125363540806
pos1	265	0.036130099309511395
pos1	237	0.06509509902347516
pos1	775	0.07932157138871604
pos1	115	0.034699056704880264
pos1	272	0.06466406797293618
pos1	37	0.15477399465302052
pos1	107	0.10759644509808841
pos1	144	0.10899732706316868
pos1	166	0.03643802688462074
pos1	185	0.056786829193304876
pos1	73	0.09188984257209921
pos1	87	0.052034051037961604
pos1	213	0.04874889214178214
pos1	48	0.14033552681859257
pos1	92	0.043453644798848744
pos1	29	0.08180300636374331
pos1	95	0.15651907476565055
pos1	2047	0.04374021874731946
pos1	22	0.036337639103430734
pos1	70	0.09449878459026229
pos1	98	0.03449227430884762
pos1	291	0.1652344976115566
pos1	37	0.02720923126807673
pos1	124	0.04308431489243666
pos1	93	0.07492203096978943
pos1	739	0.05843710564111506
pos1	507	0.06650427104192622
pos1	455	0.06310838139732046
pos1	74	0.0585452724148991
pos1	45	0.08645620525558584
pos1	33	0.05250944662318699
pos1	177	0.038890310787597075
pos1	44	0.19736676743250992
pos1	362	0.03747980955608949
pos1	108	0.09496703861643525
pos1	254	0.03688753175759074
pos1	37	0.03142999626299365
pos1	79	0.1573902095276286
pos1	1116	0.10813789996680094
pos1	953	0.03555546843840885
pos1	298	0.15720816622890288
pos1	338	0.03482471423167169
pos1	433	0.03605763618918036
pos1	28	0.035511528131620264
pos1	260	0.268352784569384
pos1	28	0.11437968204702213
pos1	147	0.06363717961337781
pos1	488	0.03949470902619234
pos1	714	0.050690905136257354
pos1	776	0.13222133895980825
pos1	817	0.053751994846529566
pos1	67	0.0450417133833913
pos1	254	0.05500774167942892
pos1	486	0.13620734425993442
pos1	574	0.039680307433758076
pos1	622	0.04751441211840055
pos1	454	0.057684975161160106
pos1	318	0.1457796642922827
pos1	76	0.18306849086883806
pos1	53	0.0791916363599937
pos1	109	0.0359143626713162
pos1	503	0.05808518330863771
pos1	197	0.032421035552529086
pos1	431	0.03930992295723159
pos1	82	0.08140777220112742
pos1	530	0.06044417711194444
pos1	254	0.03659148114092934
pos1	957	0.04396912198561719
pos1	46	0.06660477413576528
pos1	183	0.04221164480401774
pos1	122	0.054213150498659705
pos1	139	0.046821424034623305
pos1	337	0.1339917105793302
pos1	201	0.09273931268120256
pos1	26	0.11982523754857348
pos1	276	0.04091719530442029
pos1	144	0.054452975486566337
pos1	82	0.09874354767624605
pos1	298	0.024563967052990007
pos1	465	0.177804028570563
pos1	211	0.035851342337326494
pos1	128	0.038498080031582185
pos1	456	0.049081205748485644
pos1	43	0.09628106014845243
pos1	64	0.16971968442325833
pos1	201	0.05932338893894471
pos1	155	0.05471072431542678
pos1	114	0.059123202156756004
pos1	576	0.09083690802831806
pos1	419	0.054475305843540746
pos1	406	0.06100173447121848
pos1	97	0.1669361901723172
pos1	34	0.06118898261306912
pos1	62	0.06480405830434677
pos1	72	0.09310122154915257
pos1	594	0.11803788231784594
pos1	484	0.08796046595032707
pos1	203	0.08881503650521737
pos1	110	0.09336169648859387
pos1	60	0.1280759233458115
pos1	108	0.04905508677133025
pos1	180	0.09048088497722732
pos1	76	0.05285485984888125
pos1	295	0.10301633670472103
pos1	1026	0.04955528559220054
pos1	24	0.03150194892036331
pos1	32	0.06969980558094978
pos1	597	0.04677786418374111
pos1	32	0.03315199691050699
pos1	29	0.03823500169183577
pos1	128	0.07375003782645739
pos1	365	0.04518121358291286
pos1	96	0.10976776175489394
pos1	157	0.07156933157106331
pos1	340	0.0322700488130104
pos1	515	0.14551714497906537
pos1	403	0.06205357498115971
pos1	144	0.05727662581747084
pos1	730	0.03174423589606995
pos1	450	0.06184690093856821
pos1	35	0.0579515231553657
pos1	653	0.024103563242245593
pos1	72	0.10977139222744307
pos1	67	0.10614021027450392
pos1	139	0.03458171764682231
pos1	236	0.15816139522526654
pos1	25	0.03681412357104398
pos1	484	0.06107678821097686
pos1	272	0.03429858201143839
pos1	277	0.1151882018323536
pos1	323	0.05861846199679335
pos1	91	0.044873460482442805
pos1	80	0.10466652317950588
pos1	175	0.0785719048197064
pos1	92	0.24919814122447073
pos1	242	0.08913620003769718
pos1	341	0.034916466821510846
pos1	142	0.06172683357171618
pos1	146	0.03292464939720031
pos1	239	0.10190977054517442
pos1	30	0.1471766292657988
pos1	156	0.06820556777746424
pos1	353	0.07164028769522635
pos1	253	0.024665281375175183
pos1	42	0.1605787953499676
pos1	49	0.2176864534511048
pos1	31	0.2430471164785323
pos1	45	0.03487791975889719
pos1	655	0.08780976637252981
pos1	179	0.04832454569783456
pos1	277	0.05290619916298021
pos1	45	0.057718980544271596
pos1	216	0.26599802980993553
pos1	411	0.06300072609897926
pos1	424	0.11477304653547162
pos1	384	0.0480654553299045
pos1	39	0.030602887945090158
pos1	429	0.06679611876036558
pos1	93	0.03955397506496205
pos1	168	0.13658118366431052
pos1	67	0.05720906026561227
pos1	163	0.0713795930133624
pos1	166	0.09069877299472297
pos1	336	0.04409064164557658
pos1	90	0.06318083781561745
pos1	1374	0.05068872192758156
pos1	602	0.03662639221162098
pos1	350	0.10465052896222005
pos1	216	0.055775536097416444
pos1	26	0.31744097289409906
pos1	71	0.07791434205550565
pos1	25	0.06578869152662138
pos1	947	0.03755741176812202
pos1	390	0.054444534765491985
pos1	340	0.02780547482223679
pos1	397	0.03310970497526321
pos1	337	0.07928733120392571
pos1	325	0.15049964885677336
pos1	629	0.051290429611179876
pos1	64	0.045013400889681476
pos1	99	0.09315216728113324
pos1	46	0.05980010943885974
pos1	116	0.08437963413477412
pos1	59	0.0895001475106394
pos1	20	0.06886809889762341
pos1	227	0.11693688171417453
pos1	247	0.06406176672556517
pos1	185	0.10911703020826873
pos1	108	0.06180325632090319
pos1	123	0.04183786638699982
pos1	865	0.04642101169904286
pos1	78	0.036908439467443516
pos1	195	0.031467633444266244
pos1	60	0.05543579255200345
pos1	81	0.04805649351803105
pos1	427	0.046930186560494185
pos1	1067	0.053714945842708466
pos1	66	0.09463414294639792
pos1	201	0.11172008734774763
pos1	363	0.043402984938251815
pos1	602	0.03479871003213519
pos1	238	0.05343785534955243
pos1	133	0.08703863496021606
pos1	54	0.05065477308558617
pos1	817	0.0772354948214046
pos1	121	0.03774005104390472
pos1	502	0.049141560179504384
pos1	30	0.14920713953906775
pos1	76	0.03945432842705362
pos1	41	0.06480120783606484
pos1	45	0.09571740958834513
pos1	57	0.051501291255079434
pos1	329	0.08503568221087798
pos1	249	0.1880974498160751
pos1	51	0.04024614499338898
pos1	728	0.07604398733230185
pos1	195	0.046817816088289256
pos1	682	0.04952421533647731
pos1	178	0.059046767917029154
pos1	253	0.09759484732403854
pos1	439	0.2176907569480536
pos1	100	0.0511318326768414
pos1	265	0.048021076523473115
pos1	99	0.05205179566558607
pos1	254	0.040490482232019086
pos1	66	0.16526769295205365
pos1	325	0.03885280070995637
pos1	410	0.0426395535362907
pos1	354	0.08180128495668372
pos1	198	0.04545319187949775
pos1	255	0.153277825014966
pos1	29	0.10332900605145195
pos1	187	0.051932204921948805
pos1	134	0.037725040326466605
pos1	116	0.1179364645139613
pos1	55	0.09557784471545545
pos1	56	0.050769181880234514
pos1	36	0.04480519109022508
pos1	68	0.0817756532079942
pos1	145	0.14763825774745723
pos1	140	0.13326611271186495
pos1	104	0.026028610350536854
pos1	27	0.1599087033644155
pos1	317	0.05026422383565269
pos1	328	0.08111040269197567
pos1	327	0.04844538415132635
pos1	75	0.15357846628253474
pos1	77	0.0775226874532262
pos1	178	0.06635931950653158
pos1	342	0.06958150719269432
pos1	1286	0.04324146224432452
pos1	264	0.0453375159919966
pos1	81	0.12272469351350816
pos1	53	0.06643617665937791
pos1	204	0.20481194951460127
pos1	29	0.032265114624520766
pos1	152	0.08235040160757093
pos1	603	0.04668908225149912
pos1	393	0.032244030196924255
pos1	599	0.07153585280774076
pos1	1060	0.03483611635514465
pos1	291	0.03281804766332062
pos1	101	0.03475512784473386
pos1	558	0.033482374959503645
pos1	434	0.03645879200892435
pos1	32	0.06336254650921187
pos1	307	0.0447517423787235
pos1	316	0.043654308136774324
pos1	674	0.03910835925833225
pos1	432	0.031061222762236492
pos1	452	0.09082062289866144
pos1	111	0.03593035551809884
pos1	42	0.03717060705324763
pos1	385	0.055685935784854056
pos1	707	0.3222142019730237
pos1	59	0.08663196899286736
pos1	31	0.06846864966334042
pos1	447	0.0379602905953234
pos1	52	0.10327452886969185
pos1	49	0.04007190553204964
pos1	556	0.029140716678053163
pos1	107	0.039283248896962664
pos1	608	0.04219575289353317
pos1	29	0.06378150881161526
pos1	288	0.03695788037888282
pos1	144	0.04088731265648222
pos1	58	0.09765209054486873
pos1	296	0.047809307016366896
pos1	209	0.037157011268415634
pos1	256	0.021436819646940886
pos1	255	0.07816720413928628
pos1	147	0.04083497037231134
pos1	38	0.04561109197288365
pos1	240	0.04651000999283287
pos1	280	0.0879594607693543
pos1	28	0.04882907973172545
pos1	163	0.03474573890153948
pos1	30	0.03226343791001562
pos1	52	0.05573562205619598
pos1	43	0.03858589337842804
pos1	46	0.07360281612046139
pos1	144	0.08178873018533019
pos1	24	0.1192066759987262
pos1	669	0.03811288260154268
pos1	607	0.09260246687152547
pos1	411	0.04354364980160693
pos1	65	0.17887014835510692
pos1	522	0.05278371331822135
pos1	108	0.05845829445828637
pos1	503	0.02823454932860225
pos1	243	0.07219142297029214
pos1	595	0.04659952017980231
pos1	52	0.0835832790046423
pos1	529	0.040175346989346696
pos1	429	0.08749111798032864
pos1	465	0.07291786101649629
pos1	51	0.04287843058676225
pos1	371	0.04259120816907475
pos1	79	0.04916622774884127
pos1	83	0.13262288015115709
pos1	88	0.037760536913768745
pos1	150	0.045603348627792105
pos1	35	0.052482128917481295
pos1	41	0.12175525698161392
pos1	370	0.10310831212824773
pos1	64	0.047878549210328226
pos1	114	0.0466028503195268
pos1	23	0.049388698595052155
pos1	1008	0.04086137370554261
pos1	349	0.13447039152663573
pos1	70	0.3365633168317932
pos1	238	0.039850422631928555
pos1	162	0.11194515612285226
pos1	143	0.052693373332793954
pos1	972	0.1567234159100045
pos1	197	0.030949817899602234
pos1	458	0.05731324648472303
pos1	34	0.06198709271215077
pos1	106	0.06746492134192077
pos1	86	0.1056229345111151
pos1	348	0.03901704516813588
pos1	138	0.05439561917081634
pos1	538	0.04000719615754181
pos1	145	0.03757607216623521
pos1	268	0.034575653754403676
pos1	83	0.11842042284976757
pos1	391	0.039988574100207626
pos1	369	0.03218900859795109
pos1	99	0.13025474060161962
pos1	265	0.05964216060396321
pos1	306	0.04991630003321564
pos1	492	0.028244412961967006
pos1	124	0.058767006398815165
pos1	112	0.18691529905619328
pos1	602	0.036584562222798066
pos1	54	0.055130652789942176
pos1	70	0.04800678713375823
pos1	76	0.04141896473438347
pos1	231	0.09644866698078085
pos1	64	0.045399444408058216
pos1	484	0.07200233710308002
pos1	40	0.10384748808772691
pos1	144	0.1775806017026265
pos1	58	0.05746662654729621
pos1	1097	0.04269927241885052
pos1	270	0.13183296561870111
pos1	153	0.05834619744636232
pos1	451	0.04814075126589806
pos1	185	0.03911787039628862
pos1	121	0.12669293020206576
pos1	487	0.034634351511445755
pos1	613	0.06730475433844389
pos1	55	0.04872891412882879
pos1	163	0.06323573629926561
pos1	121	0.08361949370404859
pos1	189	0.049512266049860386
pos1	42	0.21781316387990335
pos1	90	0.06514682342449407
pos1	69	0.06754136992579496
pos1	265	0.12535137361475387
pos1	27	0.09133970297032633
pos1	52	0.19325357009110336
pos1	27	0.054242988036306776
pos1	67	0.04386100804932724
pos1	38	0.04698321270421052
pos1	83	0.04475834868290843
pos1	34	0.03311623952158356
pos1	38	0.14786209060369032
pos1	450	0.05594515326910346
pos1	71	0.054152009193948414
pos1	40	0.2733408552131394
pos1	198	0.3348793892043543
pos1	567	0.051969835176217206
pos1	92	0.05592376683281174
pos1	254	0.036041729291841816
pos1	111	0.053400522789854375
pos1	94	0.03785179194188824
pos1	873	0.03448570738329826
pos1	86	0.2662973810747573
pos1	153	0.03911633246872163
pos1	223	0.059676042021735154
pos1	26	0.10128243848300235
pos1	135	0.05130169720119033
pos1	411	0.09736807781242175
pos1	56	0.04533216212645724
pos1	189	0.050752881903604115
pos1	474	0.030887733699377307
pos1	50	0.0715419332072457
pos1	117	0.056414217385852526
pos1	155	0.27565624496314844
pos1	138	0.054402043285846476
pos1	540	0.04217230378321507
pos1	56	0.08496275826707263
pos1	340	0.043272322912936124
pos1	73	0.057013102923678595
pos1	420	0.03431261227233209
pos1	409	0.2266802732616551
pos1	320	0.06061151408983645
pos1	147	0.08097004100728948
pos1	390	0.04314809198936951
pos1	51	0.04236020933942102
pos1	209	0.03612846939078489
pos1	107	0.04363883296464215
pos1	145	0.04434637188246222
pos1	256	0.07741853292082201
pos1	363	0.09948983701238003
pos1	169	0.01883746683148294
pos1	163	0.05657881787288264
pos1	68	0.04981969211983448
pos1	38	0.08077421337011388
pos1	61	0.1434194658839656
pos1	74	0.05311361553151454
pos1	120	0.06561990154051302
pos1	706	0.06394583582567695
pos1	111	0.11664693098769285
pos1	443	0.06253623698596496
pos1	89	0.0866481827276056
pos1	22	0.08904003756365059
pos1	180	0.056580176646835005
pos1	413	0.05527188045092631
pos1	853	0.0400196970535447
pos1	732	0.0979400344555348
pos1	417	0.02660693504501525
pos1	46	0.15440556995673718
pos1	34	0.04993093692437909
pos1	396	0.1039334962812067
pos1	39	0.054807246126796084
pos1	295	0.03491713522665009
pos1	46	0.09719419606542068
pos1	301	0.10010459650577437
pos1	65	0.07348689704375969
pos1	312	0.11098253083855351
pos1	262	0.04060264765620749
pos1	118	0.15561204540376797
pos1	64	0.10825761297760245
pos1	736	0.04241820988573563
pos1	34	0.03935396378258166
pos1	106	0.048256452605624035
pos1	922	0.050592725625742435
pos1	109	0.046109760103251164
pos1	175	0.1758122150377164
pos1	1540	0.045317958038555345
pos1	192	0.04067586519859976
pos1	626	0.043533247950236754
pos1	312	0.047406113139348276
pos1	55	0.06237349613039137
pos1	426	0.024032983690288043
pos1	73	0.0368314648712128
pos1	190	0.03269063555004166
pos1	106	0.09307688896248482
pos1	189	0.06739754827933261
pos1	58	0.03593655474417886
pos1	148	0.04012059662023753
pos1	380	0.08591260234824886
pos1	202	0.04499940855183022
pos1	108	0.02124385849499463
pos1	477	0.023607771270042502
pos1	302	0.08460150771359036
pos1	145	0.18493090486079514
pos1	240	0.03709078198873499
pos1	75	0.06494325903872043
pos1	254	0.029163973926281353
pos1	370	0.18271952861621787
pos1	54	0.059144932283197865
pos1	80	0.05669159206982912
pos1	332	0.05684221486829082
pos1	72	0.16758842412805355
pos1	104	0.046782582810881566
pos1	34	0.03465408134616321
pos1	114	0.10582338472356227
pos1	39	0.17529272528682038
pos1	121	0.18022463377984058
pos1	1028	0.037255789099005315
pos1	448	0.04958453357696846
pos1	42	0.04713041902820259
pos1	351	0.06554852639469445
pos1	233	0.044207031025921335
pos1	409	0.033483150725118725
pos1	1388	0.04435229315712799
pos1	173	0.029697623932438428
pos1	37	0.07263282557082133
pos1	868	0.065554663753052
pos1	273	0.044228627921925966
pos1	179	0.04583250666126989
pos1	563	0.05127846951385797
pos1	567	0.03275012277413942
pos1	344	0.18038367898667015
pos1	83	0.10384157694393135
pos1	362	0.04846668533069639
pos1	34	0.034227357906168605
pos1	525	0.08091775357874702
pos1	278	0.042705793803684805
pos1	97	0.031031007447136032
pos1	546	0.034237213884732574
pos1	382	0.03649136435194566
pos1	64	0.24492841917063066
pos1	55	0.07683128428556098
