class	cluster	position	mc
DT_cl	1	25	0.06405825415902813
DT_cl	1	264	0.04272176032564142
DT_cl	1	184	0.07611601844957021
DT_cl	1	986	0.11523595814951698
DT_cl	1	270	0.06592694403887504
DT_cl	1	327	0.15304175501787212
DT_cl	1	262	0.038437341969236635
DT_cl	1	343	0.07609076228012084
DT_n	0	558	0.038498806995971836
DT_cl	1	30	0.06595885793930151
DT_cl	1	137	0.05150978464839248
DT_cl	1	115	0.05837526844821777
DT_cl	1	389	0.08073488922617233
DT_cl	1	119	0.03656766843981292
DT_cl	1	145	0.038684626661267964
DT_cl	1	336	0.04105208784312176
DT_cl	1	192	0.04023101394183098
DT_cl	1	204	0.046392844344046606
DT_cl	1	136	0.07250433472554091
DT_cl	1	20	0.037834156777963826
DT_cl	1	211	0.06960348232101703
DT_cl	1	39	0.09039818191157045
DT_cl	1	49	0.08671676306096952
DT_cl	1	22	0.16537595708849503
DT_cl	1	135	0.04985765124265432
DT_cl	1	73	0.03820599170954222
DT_cl	1	384	0.0433543632797341
DT_n	0	406	0.04075200447699969
DT_cl	1	97	0.04002376910923861
DT_cl	1	444	0.05870802639668452
DT_cl	1	81	0.07581779953868463
DT_cl	1	119	0.05496604039463563
DT_cl	1	181	0.2631664514962259
DT_n	0	46	0.037227607327459465
DT_cl	1	501	0.06856849455531278
DT_cl	1	405	0.08127760224566961
DT_cl	1	271	0.21543815250538548
DT_cl	1	363	0.053586001915980265
DT_cl	1	54	0.11811464344326401
DT_cl	1	236	0.05242319456559627
DT_cl	1	96	0.1098040540533507
DT_cl	1	1259	0.07659436921047545
DT_cl	1	76	0.07295012752777078
DT_cl	1	132	0.04424506964863237
DT_cl	1	143	0.1028814981137725
DT_cl	1	216	0.040189513146443014
DT_cl	1	245	0.0760269305652173
DT_cl	1	118	0.1406979430737649
DT_cl	1	474	0.06316429191654321
DT_cl	1	80	0.18727235678943763
DT_cl	1	197	0.0391193347053489
DT_cl	1	243	0.06841954883620661
DT_cl	1	344	0.1728802483149339
DT_cl	1	77	0.0900121078647076
DT_cl	1	394	0.04753027181491142
DT_cl	1	81	0.09408534150282007
DT_n	0	198	0.035301850179601364
DT_cl	1	83	0.07442952314173108
DT_cl	1	140	0.05827325295920197
DT_cl	1	44	0.08448076817826222
DT_cl	1	263	0.03585944604490974
DT_cl	1	696	0.04567177727790058
DT_cl	1	84	0.09651258053645743
DT_n	0	828	0.04671043360752224
DT_cl	1	91	0.061500584565770705
DT_cl	1	31	0.043846048811567485
DT_cl	1	38	0.08050126196172534
DT_cl	1	73	0.118701642622639
DT_cl	1	165	0.04045750289598279
DT_cl	1	198	0.2359187123065136
DT_cl	1	117	0.04400020723311881
DT_cl	1	120	0.05262484565684524
DT_cl	1	53	0.059397907926662
DT_cl	1	152	0.061195311118407585
DT_cl	1	234	0.05853805119070015
DT_cl	1	117	0.07602100126597595
DT_cl	1	316	0.04702070112823734
DT_cl	1	703	0.19121903595286305
DT_cl	1	81	0.08311330299618103
DT_cl	1	171	0.04598312633626283
DT_cl	1	70	0.07594120207142468
DT_cl	1	54	0.07402355788634836
DT_cl	1	270	0.07096291328490002
DT_cl	1	272	0.07087372710557392
DT_n	0	70	0.03501926219750025
DT_cl	1	233	0.057813943012117675
DT_cl	1	72	0.26904552072427595
DT_cl	1	36	0.05486051221871879
DT_cl	1	141	0.06768068308700657
DT_cl	1	1599	0.07294101140215065
DT_cl	1	105	0.040274753513793414
DT_cl	1	117	0.14848248362703706
DT_cl	1	55	0.253748214843533
DT_n	0	588	0.04051446790023005
DT_cl	1	24	0.04345177695005021
DT_cl	1	76	0.3319460530299661
DT_cl	1	309	0.12642854718092464
DT_cl	1	298	0.10749658506176979
DT_cl	1	116	0.0860408897205354
DT_cl	1	41	0.1903976453642291
DT_n	0	213	0.04002228654012646
DT_cl	1	204	0.11992178284199499
DT_cl	1	742	0.07494918115537118
DT_cl	1	100	0.06318965656662634
DT_cl	1	130	0.14047807669322668
DT_n	0	568	0.039850246866951496
DT_cl	1	52	0.09477275022160497
DT_cl	1	61	0.09062648958064867
DT_cl	1	24	0.09849758755357
DT_cl	1	68	0.053085987157594515
DT_cl	1	451	0.03943787250100462
DT_cl	1	536	0.03781032387106355
DT_cl	1	73	0.14479397734029112
DT_n	0	541	0.03965590857332449
DT_cl	1	64	0.11758488131302273
DT_cl	1	36	0.03435496649303491
DT_cl	1	474	0.047230466175233465
DT_cl	1	77	0.06777656639946658
DT_cl	1	105	0.037960296794531063
DT_cl	1	227	0.05326912238201145
DT_cl	1	23	0.0703012632256702
DT_cl	1	126	0.12917246512914432
DT_cl	1	686	0.12078958001889147
DT_cl	1	262	0.07727273668028094
DT_cl	1	219	0.03838459637029766
DT_cl	1	90	0.04318205000147357
DT_cl	1	405	0.11136067722066634
DT_cl	1	80	0.04532091024333421
DT_cl	1	215	0.06651296348950213
DT_cl	1	205	0.050979318887938684
DT_cl	1	64	0.04586168456097334
DT_cl	1	707	0.09802154562186827
DT_cl	1	101	0.0814022434834109
DT_cl	1	53	0.09720878146914262
DT_cl	1	48	0.14662192309484018
DT_cl	1	75	0.10389695247345539
DT_cl	1	290	0.28147493958260944
DT_cl	1	24	0.03449624922685444
DT_n	0	187	0.06269400008557689
DT_n	0	188	0.09538610276301203
DT_cl	1	79	0.0806964652788836
DT_cl	1	182	0.07420293165088342
DT_cl	1	59	0.15400579640475073
DT_cl	1	423	0.03646844604248988
DT_cl	1	180	0.05666357841622265
DT_cl	1	167	0.0672299344553608
DT_cl	1	111	0.03905486542385208
DT_cl	1	71	0.08371095257493676
DT_cl	1	81	0.1733123804535095
DT_cl	1	237	0.09059194838012839
DT_cl	1	164	0.05334577644432637
DT_cl	1	199	0.04117590491907151
DT_cl	1	272	0.0757880697566633
DT_cl	1	930	0.0837395817590602
DT_cl	1	355	0.06194588687808978
DT_cl	1	92	0.03542284591774089
DT_cl	1	584	0.05902268825221191
DT_cl	1	465	0.0924806704056849
DT_cl	1	1483	0.05406256837693441
DT_cl	1	252	0.04575251502939994
DT_cl	1	95	0.04833030446585226
DT_cl	1	486	0.050741628955113464
DT_cl	1	206	0.08659502674208963
DT_cl	1	140	0.08059297806366449
DT_cl	1	41	0.16261950075378975
DT_cl	1	101	0.04334924826482975
DT_cl	1	194	0.06218958573817476
DT_cl	1	210	0.046361360955815493
DT_cl	1	273	0.038680028448412875
DT_cl	1	571	0.0703416916937183
DT_cl	1	810	0.058678021396492225
DT_cl	1	399	0.05416753211462585
DT_cl	1	232	0.09600425883515225
DT_cl	1	24	0.04240518115200828
DT_cl	1	393	0.08421969971032228
DT_n	0	180	0.03481008137677688
DT_cl	1	221	0.15112026275325224
DT_cl	1	248	0.03753585524371827
DT_cl	1	801	0.09373658035480074
DT_cl	1	55	0.05027073863881703
DT_cl	1	65	0.0678426547088193
DT_cl	1	339	0.04387817515271302
DT_cl	1	72	0.09449374384149568
DT_cl	1	48	0.1290264933662084
DT_cl	1	152	0.09060993500160468
DT_cl	1	133	0.08554160469691079
DT_cl	1	568	0.0379867234894505
DT_cl	1	230	0.12027920447609763
DT_cl	1	94	0.13124691906748964
DT_cl	1	78	0.050449037685032616
DT_n	0	169	0.03783876484383291
DT_cl	1	23	0.037254851257166245
DT_cl	1	117	0.04803071864876224
DT_n	0	433	0.04064933958551658
DT_cl	1	48	0.07980118731932877
DT_cl	1	444	0.1356256706031384
DT_cl	1	58	0.33067447873990446
DT_cl	1	267	0.1597424989811879
DT_cl	1	180	0.039339513116841675
DT_cl	1	86	0.048421789947185906
DT_cl	1	235	0.054315776003744154
DT_cl	1	203	0.039501372123974525
DT_n	0	297	0.03788921182153366
DT_cl	1	925	0.048806777335249074
DT_cl	1	83	0.03775869241397081
DT_cl	1	750	0.040819334044518166
DT_n	0	80	0.04131174480729179
DT_cl	1	530	0.1160709026840359
DT_cl	1	135	0.08670195961513627
DT_cl	1	297	0.051139284031507005
DT_cl	1	20	0.14905926845597958
DT_cl	1	703	0.04616149473974638
DT_cl	1	160	0.057145504821559716
DT_cl	1	68	0.11473146471219703
DT_n	0	145	0.050456568704844794
DT_n	0	201	0.03743609318055985
DT_cl	1	358	0.04439843252428439
DT_cl	1	642	0.035526282393765735
DT_cl	1	32	0.06506211643868155
DT_cl	1	1235	0.04080932758794661
DT_cl	1	143	0.10515418526410447
DT_cl	1	73	0.16060854124178925
DT_cl	1	348	0.049064722697411696
DT_cl	1	278	0.03921818140306763
DT_cl	1	77	0.04626556149733851
DT_cl	1	564	0.05879007814449192
DT_cl	1	139	0.13214636350976885
DT_cl	1	24	0.041936651072191376
DT_cl	1	101	0.08045077302471353
DT_cl	1	538	0.04863798798408423
DT_cl	1	215	0.06796051612542757
DT_cl	1	110	0.052705941230359356
DT_cl	1	66	0.1266099155652435
DT_cl	1	261	0.04382253718589582
DT_cl	1	48	0.12331688340200735
DT_cl	1	523	0.049639569592491245
DT_cl	1	539	0.044664319458091545
DT_cl	1	370	0.049760009077543604
DT_cl	1	86	0.042500165691204767
DT_cl	1	309	0.04742012111168461
DT_cl	1	115	0.05501218619865736
DT_cl	1	71	0.05795029237033398
DT_cl	1	384	0.04184160121199564
DT_cl	1	339	0.03494743340769268
DT_cl	1	41	0.04653543408745522
DT_n	0	163	0.041920016980568596
DT_cl	1	79	0.050249406580702316
DT_cl	1	124	0.07911189477192614
DT_cl	1	866	0.07410621828748433
DT_cl	1	480	0.0953687433073974
DT_cl	1	28	0.052384634219278525
DT_cl	1	549	0.0920776349863582
DT_cl	1	285	0.07287534267699454
DT_cl	1	105	0.07388083034896696
DT_cl	1	298	0.09213808059564994
DT_cl	1	86	0.17015161750757116
DT_cl	1	27	0.07748803391095792
DT_cl	1	167	0.0713549638698944
DT_cl	1	360	0.08804166709607723
DT_cl	1	93	0.04062884717111071
DT_cl	1	82	0.06776805431567752
DT_cl	1	88	0.0991206578813479
DT_cl	1	1017	0.07090379218032448
DT_cl	1	222	0.11965984086024979
DT_cl	1	67	0.12239503413915682
DT_cl	1	213	0.036428096949979
DT_cl	1	87	0.07709293876025032
DT_cl	1	583	0.057772340645488106
DT_cl	1	58	0.05781639925557469
DT_cl	1	44	0.11444730859400189
DT_cl	1	36	0.0374569688212436
DT_cl	1	68	0.18255068252903484
DT_cl	1	193	0.0489813977748374
DT_cl	1	29	0.26563136342327803
DT_cl	1	31	0.04222523720797531
DT_cl	1	49	0.14802630258978777
DT_cl	1	58	0.06986702819895944
DT_cl	1	683	0.045926972798019335
DT_cl	1	221	0.15227502460996908
DT_cl	1	400	0.0658252385626794
DT_cl	1	35	0.06774543039231995
DT_cl	1	67	0.040986299359074566
DT_cl	1	196	0.03734761933585668
DT_cl	1	438	0.07344996765894944
DT_cl	1	855	0.0761543554349333
DT_cl	1	55	0.08156522717792632
DT_cl	1	85	0.10059657520577048
DT_cl	1	185	0.04015807872469269
DT_cl	1	507	0.11932723316482056
DT_cl	1	39	0.05957444046542613
DT_cl	1	412	0.07769975973799115
DT_cl	1	38	0.17477647746051372
DT_cl	1	200	0.15275243748414413
DT_cl	1	276	0.03809301130635851
DT_cl	1	546	0.059602288436963975
DT_cl	1	676	0.04157616720706852
DT_cl	1	244	0.08810376016903841
DT_cl	1	152	0.03633661717771409
DT_cl	1	177	0.04673287174270901
DT_cl	1	451	0.05744325702972231
DT_cl	1	381	0.10569797833814469
DT_n	0	920	0.05697019116731402
DT_cl	1	303	0.11694977987054256
DT_cl	1	42	0.1145220003355966
DT_cl	1	285	0.04995131854947299
DT_cl	1	236	0.07775298204523473
DT_cl	1	84	0.3806930459336155
DT_cl	1	165	0.10578942911205501
DT_cl	1	475	0.07847420304266518
DT_cl	1	338	0.088338737620321
DT_cl	1	229	0.053613450118879837
DT_cl	1	181	0.049520387647720744
DT_cl	1	51	0.058413136717648036
DT_cl	1	72	0.1611104679115089
DT_cl	1	124	0.18863788102655624
DT_cl	1	280	0.054505256630811315
DT_cl	1	300	0.03798856790415855
DT_cl	1	70	0.22047997852786252
DT_cl	1	81	0.12045889234730044
DT_n	0	67	0.05808352273144402
DT_cl	1	71	0.049789282514536355
DT_cl	1	561	0.07062819714483475
DT_n	0	149	0.045863125363540806
DT_cl	1	265	0.036130099309511395
DT_cl	1	237	0.06509509902347516
DT_cl	1	775	0.07932157138871604
DT_cl	1	115	0.034699056704880264
DT_cl	1	272	0.06466406797293618
DT_cl	1	37	0.15477399465302052
DT_cl	1	107	0.10759644509808841
DT_cl	1	144	0.10899732706316868
DT_n	0	166	0.03643802688462074
DT_cl	1	185	0.056786829193304876
DT_cl	1	73	0.09188984257209921
DT_cl	1	87	0.052034051037961604
DT_cl	1	213	0.04874889214178214
DT_cl	1	48	0.14033552681859257
DT_cl	1	92	0.043453644798848744
DT_cl	1	29	0.08180300636374331
DT_cl	1	95	0.15651907476565055
DT_cl	1	2047	0.04374021874731946
DT_cl	1	22	0.036337639103430734
DT_cl	1	70	0.09449878459026229
DT_cl	1	98	0.03449227430884762
DT_cl	1	291	0.1652344976115566
DT_cl	1	124	0.04308431489243666
DT_cl	1	93	0.07492203096978943
DT_cl	1	739	0.05843710564111506
DT_cl	1	507	0.06650427104192622
DT_cl	1	455	0.06310838139732046
DT_cl	1	74	0.0585452724148991
DT_cl	1	45	0.08645620525558584
DT_cl	1	33	0.05250944662318699
DT_n	0	177	0.038890310787597075
DT_cl	1	44	0.19736676743250992
DT_n	0	362	0.03747980955608949
DT_cl	1	108	0.09496703861643525
DT_cl	1	254	0.03688753175759074
DT_cl	1	79	0.1573902095276286
DT_cl	1	1116	0.10813789996680094
DT_cl	1	953	0.03555546843840885
DT_cl	1	298	0.15720816622890288
DT_cl	1	338	0.03482471423167169
DT_n	0	433	0.03605763618918036
DT_cl	1	28	0.035511528131620264
DT_cl	1	260	0.268352784569384
DT_cl	1	28	0.11437968204702213
DT_cl	1	147	0.06363717961337781
DT_cl	1	488	0.03949470902619234
DT_cl	1	714	0.050690905136257354
DT_cl	1	776	0.13222133895980825
DT_cl	1	817	0.053751994846529566
DT_cl	1	67	0.0450417133833913
DT_cl	1	254	0.05500774167942892
DT_cl	1	486	0.13620734425993442
DT_cl	1	574	0.039680307433758076
DT_cl	1	622	0.04751441211840055
DT_cl	1	454	0.057684975161160106
DT_cl	1	318	0.1457796642922827
DT_cl	1	76	0.18306849086883806
DT_cl	1	53	0.0791916363599937
DT_cl	1	109	0.0359143626713162
DT_cl	1	503	0.05808518330863771
DT_cl	1	431	0.03930992295723159
DT_cl	1	82	0.08140777220112742
DT_cl	1	530	0.06044417711194444
DT_cl	1	254	0.03659148114092934
DT_cl	1	957	0.04396912198561719
DT_cl	1	46	0.06660477413576528
DT_cl	1	183	0.04221164480401774
DT_cl	1	122	0.054213150498659705
DT_cl	1	139	0.046821424034623305
DT_cl	1	337	0.1339917105793302
DT_cl	1	201	0.09273931268120256
DT_cl	1	26	0.11982523754857348
DT_n	0	276	0.04091719530442029
DT_cl	1	144	0.054452975486566337
DT_cl	1	82	0.09874354767624605
DT_cl	1	465	0.177804028570563
DT_n	0	211	0.035851342337326494
DT_cl	1	128	0.038498080031582185
DT_cl	1	456	0.049081205748485644
DT_cl	1	213	0.9999976580575377
DT_cl	1	43	0.09628106014845243
DT_cl	1	64	0.16971968442325833
DT_cl	1	201	0.05932338893894471
DT_cl	1	155	0.05471072431542678
DT_cl	1	114	0.059123202156756004
DT_cl	1	576	0.09083690802831806
DT_cl	1	419	0.054475305843540746
DT_cl	1	406	0.06100173447121848
DT_cl	1	97	0.1669361901723172
DT_cl	1	34	0.06118898261306912
DT_cl	1	62	0.06480405830434677
DT_cl	1	72	0.09310122154915257
DT_cl	1	594	0.11803788231784594
DT_cl	1	484	0.08796046595032707
DT_cl	1	203	0.08881503650521737
DT_cl	1	110	0.09336169648859387
DT_cl	1	60	0.1280759233458115
DT_cl	1	108	0.04905508677133025
DT_cl	1	180	0.09048088497722732
DT_cl	1	76	0.05285485984888125
DT_cl	1	295	0.10301633670472103
DT_cl	1	1026	0.04955528559220054
DT_cl	1	32	0.06969980558094978
DT_cl	1	597	0.04677786418374111
DT_n	0	29	0.03823500169183577
DT_cl	1	128	0.07375003782645739
DT_cl	1	365	0.04518121358291286
DT_cl	1	96	0.10976776175489394
DT_cl	1	157	0.07156933157106331
DT_cl	1	515	0.14551714497906537
DT_cl	1	403	0.06205357498115971
DT_cl	1	144	0.05727662581747084
DT_cl	1	450	0.06184690093856821
DT_cl	1	35	0.0579515231553657
DT_cl	1	72	0.10977139222744307
DT_cl	1	67	0.10614021027450392
DT_cl	1	139	0.03458171764682231
DT_cl	1	236	0.15816139522526654
DT_cl	1	25	0.03681412357104398
DT_cl	1	484	0.06107678821097686
DT_cl	1	277	0.1151882018323536
DT_cl	1	323	0.05861846199679335
DT_cl	1	91	0.044873460482442805
DT_cl	1	80	0.10466652317950588
DT_cl	1	175	0.0785719048197064
DT_cl	1	92	0.24919814122447073
DT_cl	1	242	0.08913620003769718
DT_cl	1	341	0.034916466821510846
DT_cl	1	142	0.06172683357171618
DT_cl	1	239	0.10190977054517442
DT_cl	1	30	0.1471766292657988
DT_cl	1	156	0.06820556777746424
DT_cl	1	353	0.07164028769522635
DT_cl	1	42	0.1605787953499676
DT_cl	1	49	0.2176864534511048
DT_cl	1	31	0.2430471164785323
DT_cl	1	45	0.03487791975889719
DT_cl	1	655	0.08780976637252981
DT_cl	1	179	0.04832454569783456
DT_n	0	277	0.05290619916298021
DT_cl	1	45	0.057718980544271596
DT_cl	1	216	0.26599802980993553
DT_cl	1	411	0.06300072609897926
DT_cl	1	424	0.11477304653547162
DT_cl	1	384	0.0480654553299045
DT_cl	1	429	0.06679611876036558
DT_cl	1	93	0.03955397506496205
DT_cl	1	168	0.13658118366431052
DT_cl	1	67	0.05720906026561227
DT_cl	1	163	0.0713795930133624
DT_cl	1	166	0.09069877299472297
DT_cl	1	336	0.04409064164557658
DT_cl	1	90	0.06318083781561745
DT_cl	1	1374	0.05068872192758156
DT_cl	1	602	0.03662639221162098
DT_cl	1	350	0.10465052896222005
DT_cl	1	216	0.055775536097416444
DT_cl	1	26	0.31744097289409906
DT_cl	1	71	0.07791434205550565
DT_cl	1	25	0.06578869152662138
DT_n	0	947	0.03755741176812202
DT_cl	1	390	0.054444534765491985
DT_cl	1	337	0.07928733120392571
DT_cl	1	325	0.15049964885677336
DT_cl	1	629	0.051290429611179876
DT_cl	1	64	0.045013400889681476
DT_cl	1	99	0.09315216728113324
DT_cl	1	46	0.05980010943885974
DT_cl	1	116	0.08437963413477412
DT_cl	1	59	0.0895001475106394
DT_n	0	20	0.06886809889762341
DT_cl	1	227	0.11693688171417453
DT_cl	1	247	0.06406176672556517
DT_cl	1	185	0.10911703020826873
DT_cl	1	108	0.06180325632090319
DT_cl	1	123	0.04183786638699982
DT_cl	1	865	0.04642101169904286
DT_cl	1	78	0.036908439467443516
DT_cl	1	60	0.05543579255200345
DT_cl	1	81	0.04805649351803105
DT_cl	1	427	0.046930186560494185
DT_cl	1	1067	0.053714945842708466
DT_cl	1	66	0.09463414294639792
DT_cl	1	201	0.11172008734774763
DT_cl	1	363	0.043402984938251815
DT_cl	1	602	0.03479871003213519
DT_cl	1	238	0.05343785534955243
DT_n	0	133	0.08703863496021606
DT_cl	1	54	0.05065477308558617
DT_cl	1	817	0.0772354948214046
DT_n	0	121	0.03774005104390472
DT_cl	1	502	0.049141560179504384
DT_cl	1	30	0.14920713953906775
DT_cl	1	76	0.03945432842705362
DT_cl	1	41	0.06480120783606484
DT_cl	1	45	0.09571740958834513
DT_n	0	57	0.051501291255079434
DT_cl	1	329	0.08503568221087798
DT_cl	1	249	0.1880974498160751
DT_cl	1	51	0.04024614499338898
DT_cl	1	728	0.07604398733230185
DT_n	0	195	0.046817816088289256
DT_cl	1	682	0.04952421533647731
DT_cl	1	178	0.059046767917029154
DT_cl	1	253	0.09759484732403854
DT_cl	1	439	0.2176907569480536
DT_cl	1	100	0.0511318326768414
DT_cl	1	265	0.048021076523473115
DT_cl	1	99	0.05205179566558607
DT_cl	1	254	0.040490482232019086
DT_cl	1	66	0.16526769295205365
DT_cl	1	325	0.03885280070995637
DT_cl	1	410	0.0426395535362907
DT_cl	1	354	0.08180128495668372
DT_cl	1	198	0.04545319187949775
DT_cl	1	255	0.153277825014966
DT_cl	1	29	0.10332900605145195
DT_cl	1	187	0.051932204921948805
DT_cl	1	134	0.037725040326466605
DT_cl	1	116	0.1179364645139613
DT_cl	1	55	0.09557784471545545
DT_cl	1	56	0.050769181880234514
DT_cl	1	36	0.04480519109022508
DT_cl	1	68	0.0817756532079942
DT_cl	1	145	0.14763825774745723
DT_cl	1	140	0.13326611271186495
DT_cl	1	27	0.1599087033644155
DT_cl	1	317	0.05026422383565269
DT_cl	1	328	0.08111040269197567
DT_cl	1	327	0.04844538415132635
DT_cl	1	75	0.15357846628253474
DT_cl	1	77	0.0775226874532262
DT_cl	1	178	0.06635931950653158
DT_cl	1	342	0.06958150719269432
DT_cl	1	1286	0.04324146224432452
DT_n	0	264	0.0453375159919966
DT_cl	1	81	0.12272469351350816
DT_cl	1	53	0.06643617665937791
DT_cl	1	204	0.20481194951460127
DT_cl	1	152	0.08235040160757093
DT_n	0	603	0.04668908225149912
DT_cl	1	599	0.07153585280774076
DT_cl	1	1060	0.03483611635514465
DT_cl	1	101	0.03475512784473386
DT_cl	1	434	0.03645879200892435
DT_cl	1	32	0.06336254650921187
DT_cl	1	307	0.0447517423787235
DT_cl	1	316	0.043654308136774324
DT_cl	1	674	0.03910835925833225
DT_cl	1	452	0.09082062289866144
DT_cl	1	111	0.03593035551809884
DT_cl	1	42	0.03717060705324763
DT_cl	1	385	0.055685935784854056
DT_cl	1	707	0.3222142019730237
DT_cl	1	59	0.08663196899286736
DT_cl	1	31	0.06846864966334042
DT_cl	1	447	0.0379602905953234
DT_cl	1	52	0.10327452886969185
DT_cl	1	49	0.04007190553204964
DT_cl	1	107	0.039283248896962664
DT_n	0	608	0.04219575289353317
DT_cl	1	29	0.06378150881161526
DT_cl	1	288	0.03695788037888282
DT_cl	1	144	0.04088731265648222
DT_cl	1	58	0.09765209054486873
DT_cl	1	296	0.047809307016366896
DT_cl	1	209	0.037157011268415634
DT_cl	1	255	0.07816720413928628
DT_cl	1	147	0.04083497037231134
DT_cl	1	38	0.04561109197288365
DT_cl	1	240	0.04651000999283287
DT_cl	1	280	0.0879594607693543
DT_cl	1	28	0.04882907973172545
DT_n	0	163	0.03474573890153948
DT_cl	1	52	0.05573562205619598
DT_cl	1	43	0.03858589337842804
DT_cl	1	46	0.07360281612046139
DT_cl	1	144	0.08178873018533019
DT_cl	1	24	0.1192066759987262
DT_cl	1	669	0.03811288260154268
DT_cl	1	607	0.09260246687152547
DT_cl	1	411	0.04354364980160693
DT_cl	1	65	0.17887014835510692
DT_cl	1	522	0.05278371331822135
DT_cl	1	108	0.05845829445828637
DT_cl	1	243	0.07219142297029214
DT_cl	1	595	0.04659952017980231
DT_cl	1	52	0.0835832790046423
DT_cl	1	529	0.040175346989346696
DT_cl	1	429	0.08749111798032864
DT_cl	1	465	0.07291786101649629
DT_cl	1	51	0.04287843058676225
DT_cl	1	371	0.04259120816907475
DT_cl	1	79	0.04916622774884127
DT_cl	1	83	0.13262288015115709
DT_cl	1	88	0.037760536913768745
DT_cl	1	150	0.045603348627792105
DT_cl	1	35	0.052482128917481295
DT_cl	1	41	0.12175525698161392
DT_cl	1	370	0.10310831212824773
DT_cl	1	64	0.047878549210328226
DT_cl	1	114	0.0466028503195268
DT_cl	1	23	0.049388698595052155
DT_cl	1	1008	0.04086137370554261
DT_cl	1	349	0.13447039152663573
DT_cl	1	70	0.3365633168317932
DT_cl	1	238	0.039850422631928555
DT_cl	1	162	0.11194515612285226
DT_cl	1	143	0.052693373332793954
DT_cl	1	972	0.1567234159100045
DT_cl	1	458	0.05731324648472303
DT_cl	1	34	0.06198709271215077
DT_cl	1	106	0.06746492134192077
DT_cl	1	86	0.1056229345111151
DT_cl	1	348	0.03901704516813588
DT_cl	1	138	0.05439561917081634
DT_n	0	538	0.04000719615754181
DT_cl	1	145	0.03757607216623521
DT_cl	1	268	0.034575653754403676
DT_cl	1	83	0.11842042284976757
DT_cl	1	391	0.039988574100207626
DT_cl	1	99	0.13025474060161962
DT_cl	1	265	0.05964216060396321
DT_cl	1	306	0.04991630003321564
DT_cl	1	124	0.058767006398815165
DT_cl	1	112	0.18691529905619328
DT_n	0	602	0.036584562222798066
DT_cl	1	54	0.055130652789942176
DT_cl	1	70	0.04800678713375823
DT_cl	1	76	0.04141896473438347
DT_cl	1	231	0.09644866698078085
DT_cl	1	64	0.045399444408058216
DT_cl	1	484	0.07200233710308002
DT_cl	1	40	0.10384748808772691
DT_cl	1	144	0.1775806017026265
DT_cl	1	58	0.05746662654729621
DT_cl	1	1097	0.04269927241885052
DT_cl	1	270	0.13183296561870111
DT_cl	1	153	0.05834619744636232
DT_cl	1	451	0.04814075126589806
DT_cl	1	185	0.03911787039628862
DT_cl	1	121	0.12669293020206576
DT_cl	1	487	0.034634351511445755
DT_cl	1	613	0.06730475433844389
DT_cl	1	55	0.04872891412882879
DT_cl	1	163	0.06323573629926561
DT_cl	1	121	0.08361949370404859
DT_cl	1	189	0.049512266049860386
DT_cl	1	42	0.21781316387990335
DT_cl	1	90	0.06514682342449407
DT_cl	1	69	0.06754136992579496
DT_cl	1	265	0.12535137361475387
DT_n	0	27	0.09133970297032633
DT_cl	1	52	0.19325357009110336
DT_cl	1	27	0.054242988036306776
DT_cl	1	67	0.04386100804932724
DT_cl	1	38	0.04698321270421052
DT_cl	1	83	0.04475834868290843
DT_cl	1	38	0.14786209060369032
DT_cl	1	450	0.05594515326910346
DT_n	0	71	0.054152009193948414
DT_cl	1	40	0.2733408552131394
DT_cl	1	198	0.3348793892043543
DT_cl	1	567	0.051969835176217206
DT_cl	1	92	0.05592376683281174
DT_cl	1	254	0.036041729291841816
DT_cl	1	111	0.053400522789854375
DT_cl	1	94	0.03785179194188824
DT_cl	1	873	0.03448570738329826
DT_cl	1	86	0.2662973810747573
DT_n	0	153	0.03911633246872163
DT_cl	1	223	0.059676042021735154
DT_cl	1	26	0.10128243848300235
DT_cl	1	135	0.05130169720119033
DT_n	0	411	0.09736807781242175
DT_cl	1	56	0.04533216212645724
DT_cl	1	189	0.050752881903604115
DT_cl	1	50	0.0715419332072457
DT_cl	1	117	0.056414217385852526
DT_cl	1	155	0.27565624496314844
DT_cl	1	138	0.054402043285846476
DT_n	0	540	0.04217230378321507
DT_cl	1	56	0.08496275826707263
DT_n	0	340	0.043272322912936124
DT_cl	1	73	0.057013102923678595
DT_cl	1	420	0.03431261227233209
DT_cl	1	409	0.2266802732616551
DT_cl	1	320	0.06061151408983645
DT_cl	1	147	0.08097004100728948
DT_n	0	390	0.04314809198936951
DT_cl	1	51	0.04236020933942102
DT_cl	1	209	0.03612846939078489
DT_cl	1	107	0.04363883296464215
DT_cl	1	145	0.04434637188246222
DT_cl	1	256	0.07741853292082201
DT_cl	1	363	0.09948983701238003
DT_cl	1	163	0.05657881787288264
DT_cl	1	68	0.04981969211983448
DT_cl	1	38	0.08077421337011388
DT_cl	1	61	0.1434194658839656
DT_cl	1	74	0.05311361553151454
DT_n	0	120	0.06561990154051302
DT_cl	1	706	0.06394583582567695
DT_cl	1	111	0.11664693098769285
DT_cl	1	443	0.06253623698596496
DT_cl	1	89	0.0866481827276056
DT_cl	1	22	0.08904003756365059
DT_cl	1	180	0.056580176646835005
DT_cl	1	413	0.05527188045092631
DT_n	0	853	0.0400196970535447
DT_cl	1	732	0.0979400344555348
DT_cl	1	46	0.15440556995673718
DT_cl	1	34	0.04993093692437909
DT_cl	1	396	0.1039334962812067
DT_cl	1	39	0.054807246126796084
